Age	Own.Home.	Num.Children	Income	Sex	Total.Wealth	Other.Gifts	Number.of.Gifts	Smallest.Gift	Largest.Gift	Previous.Gift	Time.Between.Gifts	Average.Gift	Current.Gift	Sqrt.Smallest.Gift	Sqrt.Largest.Gift	Sqrt.Previous.Gift	Sqrt.Average.Gift	Sqrt.Current.Gift
76	H	0	1	M	7	0	7	10	35	35	6	23.14	35	3.16227766016838	5.91607978309962	5.91607978309962	4.81040538832228	5.91607978309962
45	U	0	6	F	1	0	23	5	35	35	8	13.78	35	2.23606797749979	5.91607978309962	5.91607978309962	3.71214223865412	5.91607978309962
62	H	0	4	F	6	0	6	10	35	25	5	22.5	35	3.16227766016838	5.91607978309962	5	4.74341649025257	5.91607978309962
40	U	0	7	M	9	4	2	15	25	25	21	20	35	3.87298334620742	5	5	4.47213595499958	5.91607978309962
40	H	1	7	F	9	13	6	10	25	25	29	19.17	35	3.16227766016838	5	5	4.37835585579793	5.91607978309962
46	H	2	7	M	0	0	2	15	20	20	9	17.5	35	3.87298334620742	4.47213595499958	4.47213595499958	4.18330013267038	5.91607978309962
83	H	0	5	F	8	0	13	3	30	30	5	11.54	35	1.73205080756888	5.47722557505166	5.47722557505166	3.39705755029261	5.91607978309962
65	U	0	1	F	4	0	5	5	30	30	3	14.8	35	2.23606797749979	5.47722557505166	5.47722557505166	3.84707681233427	5.91607978309962
76	H	0	3	F	2	3	16	10	50	36	4	22.56	35	3.16227766016838	7.07106781186548	6	4.74973683481517	5.91607978309962
52	H	0	5	F	7	7	1	20	20	20	11	20	35	4.47213595499958	4.47213595499958	4.47213595499958	4.47213595499958	5.91607978309962
83	U	0	1	M	7	0	9	5	32	32	23	17.67	34	2.23606797749979	5.65685424949238	5.65685424949238	4.20356991139674	5.8309518948453
36	H	0	4	F	9	0	11	0	30	25	5	20.18	34	0	5.47722557505166	5	4.49221548904324	5.8309518948453
91	U	0	5	F	8	7	21	10	35	35	2	22.38	33	3.16227766016838	5.91607978309962	5.91607978309962	4.73075046900595	5.74456264653803
51	H	0	1	F	4	0	2	23	25	25	9	24	33	4.79583152331272	5	5	4.89897948556636	5.74456264653803
47	H	0	1	F	9	0	7	5	25	10	6	13.86	33	2.23606797749979	5	3.16227766016838	3.72290209379726	5.74456264653803
36	U	0	2	F	1	4	3	5	15	15	2	8.67	32	2.23606797749979	3.87298334620742	3.87298334620742	2.94448637286709	5.65685424949238
82	U	0	5	M	5	0	9	3	27	27	12	15.22	32	1.73205080756888	5.19615242270663	5.19615242270663	3.90128184062623	5.65685424949238
68	U	0	1	F	0	0	89	3	27	19	5	10.63	32	1.73205080756888	5.19615242270663	4.35889894354067	3.26036807738022	5.65685424949238
76	H	0	5	M	7	0	16	5	30	25	7	14.63	32	2.23606797749979	5.47722557505166	5	3.82491829978106	5.65685424949238
58	H	0	5	M	6	0	8	10	25	25	9	16.5	32	3.16227766016838	5	5	4.06201920231798	5.65685424949238
70	U	0	1	M	6	0	13	3	20	11	2	9.38	32	1.73205080756888	4.47213595499958	3.3166247903554	3.06267856622271	5.65685424949238
78	H	0	1	F	8	0	16	5	30	30	9	19.63	32	2.23606797749979	5.47722557505166	5.47722557505166	4.43057558337514	5.65685424949238
67	U	0	2	F	7	25	15	5	50	26	11	17.73	32	2.23606797749979	7.07106781186548	5.09901951359278	4.21070065428546	5.65685424949238
60	U	0	3	F	5	0	7	5	40	40	4	18.86	32	2.23606797749979	6.32455532033676	6.32455532033676	4.34281015012169	5.65685424949238
84	H	0	1	F	1	0	26	5	17	16	8	10.5	32	2.23606797749979	4.12310562561766	4	3.24037034920393	5.65685424949238
56	H	0	1	M	6	0	7	5	25	25	5	15.29	32	2.23606797749979	5	5	3.91024295920343	5.65685424949238
56	H	0	7	F	4	0	7	5	30	30	9	16.43	32	2.23606797749979	5.47722557505166	5.47722557505166	4.05339363990225	5.65685424949238
76	H	0	6	F	7	5	5	15	35	25	6	24	31	3.87298334620742	5.91607978309962	5	4.89897948556636	5.56776436283002
40	H	2	6	F	6	0	15	5	16	16	4	9	31	2.23606797749979	4	4	3	5.56776436283002
81	H	0	2	M	5	2	17	15	30	26	4	22.88	31	3.87298334620742	5.47722557505166	5.09901951359278	4.78330429724056	5.56776436283002
60	U	0	1	F	4	0	1	15	15	15	9	15	30	3.87298334620742	3.87298334620742	3.87298334620742	3.87298334620742	5.47722557505166
89	U	0	1	M	9	0	7	3	25	25	9	13	30	1.73205080756888	5	5	3.60555127546399	5.47722557505166
61	U	0	1	F	6	0	8	10	30	30	9	15.63	30	3.16227766016838	5.47722557505166	5.47722557505166	3.95347948015416	5.47722557505166
49	H	0	1	M	6	0	2	10	20	20	15	15	30	3.16227766016838	4.47213595499958	4.47213595499958	3.87298334620742	5.47722557505166
55	H	1	3	F	1	17	5	20	30	20	7	23	30	4.47213595499958	5.47722557505166	4.47213595499958	4.79583152331272	5.47722557505166
48	H	0	5	M	8	3	1	20	20	20	10	20	30	4.47213595499958	4.47213595499958	4.47213595499958	4.47213595499958	5.47722557505166
39	U	0	2	F	8	0	13	10	33	33	5	20.46	30	3.16227766016838	5.74456264653803	5.74456264653803	4.52327315115946	5.47722557505166
73	H	0	5	F	5	2	11	10	20	20	12	13.64	30	3.16227766016838	4.47213595499958	4.47213595499958	3.69323706252388	5.47722557505166
76	U	0	6	M	9	2	18	3	35	25	8	20.72	30	1.73205080756888	5.91607978309962	5	4.55192267069642	5.47722557505166
64	H	1	5	F	7	0	2	20	25	25	9	22.5	30	4.47213595499958	5	5	4.74341649025257	5.47722557505166
77	H	0	4	M	9	18	2	15	20	20	10	17.5	30	3.87298334620742	4.47213595499958	4.47213595499958	4.18330013267038	5.47722557505166
50	H	0	5	M	8	0	3	25	25	25	0	25	30	5	5	5	5	5.47722557505166
44	U	0	4	F	4	0	13	10	28	28	8	19.92	30	3.16227766016838	5.29150262212918	5.29150262212918	4.46318272088428	5.47722557505166
64	H	0	4	M	9	19	2	3	25	25	11	14	30	1.73205080756888	5	5	3.74165738677394	5.47722557505166
82	U	0	2	F	3	2	10	3	30	30	1	13	30	1.73205080756888	5.47722557505166	5.47722557505166	3.60555127546399	5.47722557505166
66	U	0	1	F	5	0	1	15	15	15	4	15	30	3.87298334620742	3.87298334620742	3.87298334620742	3.87298334620742	5.47722557505166
57	H	0	2	M	8	16	10	5	20	20	8	12.4	30	2.23606797749979	4.47213595499958	4.47213595499958	3.5213633723318	5.47722557505166
46	H	0	6	M	5	0	1	20	20	20	1	20	30	4.47213595499958	4.47213595499958	4.47213595499958	4.47213595499958	5.47722557505166
49	H	0	4	F	3	5	1	25	25	25	10	25	30	5	5	5	5	5.47722557505166
80	H	0	4	M	6	20	7	5	30	30	16	12.14	30	2.23606797749979	5.47722557505166	5.47722557505166	3.48425027803687	5.47722557505166
75	H	0	3	F	5	39	7	5	20	20	7	12.29	30	2.23606797749979	4.47213595499958	4.47213595499958	3.50570962859162	5.47722557505166
58	H	0	1	F	5	0	1	25	25	25	6	25	30	5	5	5	5	5.47722557505166
56	H	0	1	M	3	0	1	25	25	25	3	25	30	5	5	5	5	5.47722557505166
80	H	0	7	M	9	1	13	10	25	25	3	19.62	30	3.16227766016838	5	5	4.42944691807002	5.47722557505166
54	U	0	6	F	9	6	3	25	40	40	5	30.67	30	5	6.32455532033676	6.32455532033676	5.53805019840016	5.47722557505166
45	H	0	5	F	5	4	1	20	20	20	4	20	30	4.47213595499958	4.47213595499958	4.47213595499958	4.47213595499958	5.47722557505166
42	U	0	5	M	4	0	8	20	25	20	7	21.88	30	4.47213595499958	5	4.47213595499958	4.6776062254106	5.47722557505166
44	H	0	7	F	8	7	8	5	25	25	8	13.88	30	2.23606797749979	5	5	3.72558720203943	5.47722557505166
72	H	0	7	M	9	0	23	10	40	20	6	18.48	30	3.16227766016838	6.32455532033676	4.47213595499958	4.29883705204094	5.47722557505166
54	U	0	3	M	2	0	3	20	25	25	6	23.33	30	4.47213595499958	5	5	4.83011387029333	5.47722557505166
61	H	0	7	M	9	0	10	5	30	20	22	20	30	2.23606797749979	5.47722557505166	4.47213595499958	4.47213595499958	5.47722557505166
42	U	0	6	M	8	2	4	15	19	19	15	16.5	30	3.87298334620742	4.35889894354067	4.35889894354067	4.06201920231798	5.47722557505166
42	U	0	3	M	4	3	16	5	30	30	7	17.5	30	2.23606797749979	5.47722557505166	5.47722557505166	4.18330013267038	5.47722557505166
89	H	0	5	M	7	7	7	5	50	30	4	29.57	30	2.23606797749979	7.07106781186548	5.47722557505166	5.43783044972901	5.47722557505166
70	U	0	2	F	3	2	1	25	25	25	5	25	30	5	5	5	5	5.47722557505166
83	H	0	6	M	6	0	10	15	35	35	12	22.2	30	3.87298334620742	5.91607978309962	5.91607978309962	4.7116875957559	5.47722557505166
62	H	0	7	F	9	2	2	20	25	25	2	22.5	30	4.47213595499958	5	5	4.74341649025257	5.47722557505166
44	H	0	6	F	9	1	13	3	50	20	8	15.85	30	1.73205080756888	7.07106781186548	4.47213595499958	3.98120584747888	5.47722557505166
65	U	0	2	F	0	1	20	5	30	15	4	15.85	30	2.23606797749979	5.47722557505166	3.87298334620742	3.98120584747888	5.47722557505166
50	U	0	1	F	9	0	1	25	25	25	3	25	30	5	5	5	5	5.47722557505166
55	U	0	1	F	2	0	5	25	30	30	13	28	30	5	5.47722557505166	5.47722557505166	5.29150262212918	5.47722557505166
27	H	3	4	F	6	1	1	25	25	25	1	25	30	5	5	5	5	5.47722557505166
57	U	0	1	M	3	0	1	20	20	20	1	20	30	4.47213595499958	4.47213595499958	4.47213595499958	4.47213595499958	5.47722557505166
50	H	0	7	F	8	0	1	25	25	25	10	25	30	5	5	5	5	5.47722557505166
57	U	0	2	F	0	1	42	3	21	15	6	10.55	30	1.73205080756888	4.58257569495584	3.87298334620742	3.24807635378234	5.47722557505166
66	H	0	3	F	2	6	6	7	25	20	10	16.17	30	2.64575131106459	5	4.47213595499958	4.02119385257662	5.47722557505166
57	H	0	2	M	6	9	8	5	25	25	9	17.63	30	2.23606797749979	5	5	4.1988093550434	5.47722557505166
38	H	1	6	F	3	0	1	25	25	25	5	25	30	5	5	5	5	5.47722557505166
70	U	0	3	M	1	0	2	25	50	25	26	37.5	30	5	7.07106781186548	5	6.12372435695795	5.47722557505166
56	H	0	4	F	4	0	8	5	25	25	10	12.75	30	2.23606797749979	5	5	3.57071421427143	5.47722557505166
56	H	0	1	F	7	0	2	10	20	20	27	15	30	3.16227766016838	4.47213595499958	4.47213595499958	3.87298334620742	5.47722557505166
83	H	0	1	F	5	6	2	10	20	20	5	15	30	3.16227766016838	4.47213595499958	4.47213595499958	3.87298334620742	5.47722557505166
31	H	0	6	M	6	3	8	10	35	25	24	26.25	30	3.16227766016838	5.91607978309962	5	5.1234753829798	5.47722557505166
34	U	0	2	F	4	0	3	5	15	15	11	10	30	2.23606797749979	3.87298334620742	3.87298334620742	3.16227766016838	5.47722557505166
66	U	0	1	F	3	3	3	10	17	17	22	14	30	3.16227766016838	4.12310562561766	4.12310562561766	3.74165738677394	5.47722557505166
92	U	0	1	F	6	10	14	5	36	35	18	22.29	30	2.23606797749979	6	5.91607978309962	4.72122865364515	5.47722557505166
84	U	0	1	M	7	5	7	5	20	20	3	11.29	30	2.23606797749979	4.47213595499958	4.47213595499958	3.36005952328229	5.47722557505166
71	H	2	7	M	6	0	5	20	25	25	3	23	30	4.47213595499958	5	5	4.79583152331272	5.47722557505166
65	U	1	3	F	6	8	5	10	30	20	2	19.6	30	3.16227766016838	5.47722557505166	4.47213595499958	4.42718872423573	5.47722557505166
40	H	0	1	F	9	0	11	5	70	70	14	33	30	2.23606797749979	8.36660026534076	8.36660026534076	5.74456264653803	5.47722557505166
44	H	1	4	F	8	3	6	5	20	20	10	12	30	2.23606797749979	4.47213595499958	4.47213595499958	3.46410161513775	5.47722557505166
55	H	0	6	F	9	0	1	25	25	25	7	25	30	5	5	5	5	5.47722557505166
77	H	2	1	F	5	2	2	15	35	35	13	25	30	3.87298334620742	5.91607978309962	5.91607978309962	5	5.47722557505166
66	U	0	4	F	9	0	5	10	20	20	8	17	30	3.16227766016838	4.47213595499958	4.47213595499958	4.12310562561766	5.47722557505166
33	U	0	1	M	1	0	1	25	25	25	6	25	30	5	5	5	5	5.47722557505166
49	H	1	4	F	0	9	6	10	25	25	4	15.83	30	3.16227766016838	5	5	3.97869325281555	5.47722557505166
51	U	0	3	F	4	0	2	25	30	30	6	27.5	30	5	5.47722557505166	5.47722557505166	5.24404424085076	5.47722557505166
73	U	0	5	F	7	1	10	5	12	12	3	9.5	30	2.23606797749979	3.46410161513775	3.46410161513775	3.08220700148449	5.47722557505166
60	H	0	1	M	5	0	1	30	30	30	9	30	30	5.47722557505166	5.47722557505166	5.47722557505166	5.47722557505166	5.47722557505166
49	H	0	5	F	4	0	2	15	15	15	5	15	30	3.87298334620742	3.87298334620742	3.87298334620742	3.87298334620742	5.47722557505166
36	H	0	4	F	2	0	4	5	24	24	9	10.25	30	2.23606797749979	4.89897948556636	4.89897948556636	3.20156211871642	5.47722557505166
56	H	0	2	F	4	0	2	25	30	30	16	27.5	30	5	5.47722557505166	5.47722557505166	5.24404424085076	5.47722557505166
54	H	0	7	F	5	0	4	20	50	50	7	28.75	30	4.47213595499958	7.07106781186548	7.07106781186548	5.3619026473818	5.47722557505166
61	H	0	5	F	8	0	9	5	25	25	8	10.89	30	2.23606797749979	5	5	3.3	5.47722557505166
65	H	0	6	F	9	0	8	10	20	20	3	13.38	30	3.16227766016838	4.47213595499958	4.47213595499958	3.65786823163438	5.47722557505166
37	H	2	4	M	3	1	7	20	32	29	6	25.57	30	4.47213595499958	5.65685424949238	5.3851648071345	5.05667875190821	5.47722557505166
50	U	0	5	M	1	240	10	5	30	30	29	17.7	30	2.23606797749979	5.47722557505166	5.47722557505166	4.20713679359253	5.47722557505166
59	H	0	2	M	0	9	27	10	30	30	13	16.48	30	3.16227766016838	5.47722557505166	5.47722557505166	4.05955662603689	5.47722557505166
43	H	1	7	M	7	1	9	3	25	25	9	13.11	30	1.73205080756888	5	5	3.62077339804633	5.47722557505166
83	H	0	1	F	7	6	5	15	25	25	3	19.4	30	3.87298334620742	5	5	4.40454310910905	5.47722557505166
56	H	0	5	M	4	0	2	25	25	25	14	25	30	5	5	5	5	5.47722557505166
54	H	0	4	M	1	0	1	25	25	25	2	25	30	5	5	5	5	5.47722557505166
76	H	0	1	M	8	0	1	20	20	20	6	20	30	4.47213595499958	4.47213595499958	4.47213595499958	4.47213595499958	5.47722557505166
66	H	0	7	M	8	4	1	30	30	30	9	30	30	5.47722557505166	5.47722557505166	5.47722557505166	5.47722557505166	5.47722557505166
51	H	0	7	M	9	11	2	23	30	30	7	26.5	30	4.79583152331272	5.47722557505166	5.47722557505166	5.1478150704935	5.47722557505166
48	H	0	7	M	0	0	24	5	40	30	3	18.96	30	2.23606797749979	6.32455532033676	5.47722557505166	4.35430821141545	5.47722557505166
28	H	1	5	F	9	1	1	23	23	23	3	23	30	4.79583152331272	4.79583152331272	4.79583152331272	4.79583152331272	5.47722557505166
63	H	0	2	F	7	1	4	10	25	20	32	20	30	3.16227766016838	5	4.47213595499958	4.47213595499958	5.47722557505166
43	U	0	2	F	1	0	1	20	20	20	7	20	30	4.47213595499958	4.47213595499958	4.47213595499958	4.47213595499958	5.47722557505166
59	U	0	6	F	7	0	5	5	25	25	9	12.6	30	2.23606797749979	5	5	3.54964786985977	5.47722557505166
42	H	0	5	F	8	2	21	5	30	30	10	11.71	30	2.23606797749979	5.47722557505166	5.47722557505166	3.42198772645373	5.47722557505166
63	H	0	7	F	1	0	5	5	20	16	4	13.2	30	2.23606797749979	4.47213595499958	4	3.63318042491699	5.47722557505166
54	H	0	3	F	8	0	2	10	25	25	8	17.5	30	3.16227766016838	5	5	4.18330013267038	5.47722557505166
68	H	0	6	F	5	0	10	3	20	5	1	10.6	30	1.73205080756888	4.47213595499958	2.23606797749979	3.25576411921994	5.47722557505166
76	U	0	1	F	0	1	3	20	30	25	5	25	30	4.47213595499958	5.47722557505166	5	5	5.47722557505166
65	H	2	5	M	9	9	1	20	20	20	6	20	30	4.47213595499958	4.47213595499958	4.47213595499958	4.47213595499958	5.47722557505166
38	H	0	7	M	9	0	1	25	25	25	8	25	30	5	5	5	5	5.47722557505166
38	H	0	6	M	8	7	2	10	16	16	11	13	30	3.16227766016838	4	4	3.60555127546399	5.47722557505166
67	H	0	4	F	1	3	2	10	24	24	11	17	29	3.16227766016838	4.89897948556636	4.89897948556636	4.12310562561766	5.3851648071345
51	H	0	7	F	8	0	7	10	24	24	9	16.57	29	3.16227766016838	4.89897948556636	4.89897948556636	4.07062648740952	5.3851648071345
26	U	0	2	F	9	0	4	20	35	32	5	28	28	4.47213595499958	5.91607978309962	5.65685424949238	5.29150262212918	5.29150262212918
52	U	0	2	F	6	0	16	5	26	26	3	15.44	28	2.23606797749979	5.09901951359278	5.09901951359278	3.9293765408777	5.29150262212918
76	H	0	5	F	7	2	3	15	25	25	8	20.33	28	3.87298334620742	5	5	4.5088801270382	5.29150262212918
71	H	0	7	F	9	4	6	10	25	22	9	18.5	28	3.16227766016838	5	4.69041575982343	4.30116263352131	5.29150262212918
49	H	1	5	M	1	0	6	10	25	20.5	4	18.42	28	3.16227766016838	5	4.52769256906871	4.29185274677499	5.29150262212918
48	U	0	1	F	6	0	2	23	28	28	11	25.5	28	4.79583152331272	5.29150262212918	5.29150262212918	5.04975246918104	5.29150262212918
64	H	0	4	M	3	22	1	15	15	15	3	15	27	3.87298334620742	3.87298334620742	3.87298334620742	3.87298334620742	5.19615242270663
55	H	0	5	M	2	0	2	25	30	30	4	27.5	27	5	5.47722557505166	5.47722557505166	5.24404424085076	5.19615242270663
73	H	0	6	M	9	13	9	10	29	25	6	22.56	27	3.16227766016838	5.3851648071345	5	4.74973683481517	5.19615242270663
51	U	0	1	F	1	0	11	2	31	31	8	17.27	27	1.4142135623731	5.56776436283002	5.56776436283002	4.15571895103603	5.19615242270663
51	H	0	6	F	9	0	5	10	25	25	16	18.2	27	3.16227766016838	5	5	4.26614580154031	5.19615242270663
68	H	0	4	F	5	7	5	10	30	30	8	22	27	3.16227766016838	5.47722557505166	5.47722557505166	4.69041575982343	5.19615242270663
70	H	0	1	F	7	0	5	5	30	30	9	18.2	27	2.23606797749979	5.47722557505166	5.47722557505166	4.26614580154031	5.19615242270663
62	U	0	2	M	3	0	24	3	30	30	25	19.88	27	1.73205080756888	5.47722557505166	5.47722557505166	4.45869936192159	5.19615242270663
78	U	0	5	F	8	4	8	10	30	30	7	20.25	27	3.16227766016838	5.47722557505166	5.47722557505166	4.5	5.19615242270663
48	H	2	7	M	1	0	12	3	21	21	16	13.5	26	1.73205080756888	4.58257569495584	4.58257569495584	3.67423461417477	5.09901951359278
50	H	0	4	F	6	0	9	5	25	25	18	14.56	26	2.23606797749979	5	5	3.81575680566778	5.09901951359278
50	H	1	7	F	8	6	5	5	21	21	14	15.2	26	2.23606797749979	4.58257569495584	4.58257569495584	3.89871773792359	5.09901951359278
56	H	0	1	F	9	0	6	15	25	25	9	19.67	26	3.87298334620742	5	5	4.43508737230734	5.09901951359278
68	H	0	1	F	9	0	5	10	24	24	7	15.2	26	3.16227766016838	4.89897948556636	4.89897948556636	3.89871773792359	5.09901951359278
56	H	0	4	M	9	1	13	3	30	30	9	15.54	26	1.73205080756888	5.47722557505166	5.47722557505166	3.9420806688854	5.09901951359278
67	H	1	7	F	7	15	7	5	21	21	3	12.43	26	2.23606797749979	4.58257569495584	4.58257569495584	3.52562051276084	5.09901951359278
49	H	0	5	M	9	1	7	5	28	28	4	12.43	26	2.23606797749979	5.29150262212918	5.29150262212918	3.52562051276084	5.09901951359278
51	H	0	7	M	9	3	4	5	15	15	14	11.5	26	2.23606797749979	3.87298334620742	3.87298334620742	3.39116499156263	5.09901951359278
74	H	0	2	M	6	0	5	5	26	26	13	18.4	26	2.23606797749979	5.09901951359278	5.09901951359278	4.28952211790544	5.09901951359278
36	H	0	4	F	6	0	5	15	26	26	11	19.6	26	3.87298334620742	5.09901951359278	5.09901951359278	4.42718872423573	5.09901951359278
62	U	0	4	F	6	0	10	10	21	21	7	15.9	26	3.16227766016838	4.58257569495584	4.58257569495584	3.98748040747538	5.09901951359278
80	H	0	6	M	9	2	4	20	22	20	23	21	26	4.47213595499958	4.69041575982343	4.47213595499958	4.58257569495584	5.09901951359278
42	H	2	6	M	1	0	12	4	21	21	18	14.25	26	2	4.58257569495584	4.58257569495584	3.77491721763537	5.09901951359278
46	H	1	6	F	9	14	32	5	50	36	2	19.31	26	2.23606797749979	7.07106781186548	6	4.39431450854397	5.09901951359278
69	H	0	7	M	9	24	10	3	21	21	11	8.4	26	1.73205080756888	4.58257569495584	4.58257569495584	2.89827534923789	5.09901951359278
76	H	0	3	M	3	4	15	5	25	21	10	15.73	26	2.23606797749979	5	4.58257569495584	3.96610640301039	5.09901951359278
68	H	0	5	F	8	3	4	5	21	21	13	13	26	2.23606797749979	4.58257569495584	4.58257569495584	3.60555127546399	5.09901951359278
51	H	0	1	F	6	0	15	5	30	25	17	21.07	26	2.23606797749979	5.47722557505166	5	4.5902069670114	5.09901951359278
90	H	0	6	F	4	0	5	5	26	26	10	16	26	2.23606797749979	5.09901951359278	5.09901951359278	4	5.09901951359278
42	H	0	6	F	5	0	17	3	50	50	4	17.53	26	1.73205080756888	7.07106781186548	7.07106781186548	4.18688428309166	5.09901951359278
80	U	0	2	M	6	0	5	3	15	15	7	9.8	26	1.73205080756888	3.87298334620742	3.87298334620742	3.13049516849971	5.09901951359278
80	U	0	7	M	2	0	12	5	30	30	10	18.08	26	2.23606797749979	5.47722557505166	5.47722557505166	4.25205832509386	5.09901951359278
39	H	0	2	M	2	0	17	5	30	30	15	16.35	26	2.23606797749979	5.47722557505166	5.47722557505166	4.04351332383115	5.09901951359278
41	H	1	5	F	9	0	7	10	21	21	4	17.14	26	3.16227766016838	4.58257569495584	4.58257569495584	4.14004830889689	5.09901951359278
50	H	0	6	M	8	2	1	25	25	25	10	25	25	5	5	5	5	5
81	H	0	6	M	8	12	1	15	15	15	10	15	25	3.87298334620742	3.87298334620742	3.87298334620742	3.87298334620742	5
57	U	0	1	F	0	0	3	10	25	25	10	20	25	3.16227766016838	5	5	4.47213595499958	5
48	H	0	5	M	9	1	1	25	25	25	0	25	25	5	5	5	5	5
87	U	0	1	M	3	0	17	3	25	25	4	12	25	1.73205080756888	5	5	3.46410161513775	5
41	H	0	5	M	4	6	6	5	25	25	5	16.33	25	2.23606797749979	5	5	4.04103947023535	5
65	H	0	7	M	7	0	10	10	25	25	2	17	25	3.16227766016838	5	5	4.12310562561766	5
72	H	0	1	F	6	0	12	20	27	25	10	24.75	25	4.47213595499958	5.19615242270663	5	4.9749371855331	5
47	H	0	7	F	7	1	11	5	20	20	6	12.91	25	2.23606797749979	4.47213595499958	4.47213595499958	3.59304884464434	5
55	H	0	1	M	9	0	1	20	20	20	6	20	25	4.47213595499958	4.47213595499958	4.47213595499958	4.47213595499958	5
65	U	0	5	M	7	2	9	5	25	25	4	16.33	25	2.23606797749979	5	5	4.04103947023535	5
48	H	0	4	M	6	1	2	10	20	20	15	15	25	3.16227766016838	4.47213595499958	4.47213595499958	3.87298334620742	5
64	H	0	5	F	3	0	1	20	20	20	10	20	25	4.47213595499958	4.47213595499958	4.47213595499958	4.47213595499958	5
63	H	0	4	M	4	0	8	10	25	25	4	21.5	25	3.16227766016838	5	5	4.63680924774785	5
47	H	2	5	M	4	6	1	15	15	15	10	15	25	3.87298334620742	3.87298334620742	3.87298334620742	3.87298334620742	5
72	H	1	1	F	0	8	2	10	15	15	8	12.5	25	3.16227766016838	3.87298334620742	3.87298334620742	3.53553390593274	5
63	H	0	7	M	9	12	12	3	10	5	13	5.67	25	1.73205080756888	3.16227766016838	2.23606797749979	2.38117617995813	5
53	H	0	1	F	5	0	7	10	20	17	18	13.14	25	3.16227766016838	4.47213595499958	4.12310562561766	3.62491379207837	5
82	H	0	4	F	0	0	27	5	30	20	3	15.52	25	2.23606797749979	5.47722557505166	4.47213595499958	3.93954312071844	5
45	H	0	5	M	4	0	8	10	25	25	6	19.38	25	3.16227766016838	5	5	4.40227214061103	5
50	H	0	5	M	8	0	1	28	28	28	11	28	25	5.29150262212918	5.29150262212918	5.29150262212918	5.29150262212918	5
46	H	0	1	F	8	0	1	20	20	20	6	20	25	4.47213595499958	4.47213595499958	4.47213595499958	4.47213595499958	5
53	H	0	5	F	5	1	4	13	25	25	27	17	25	3.60555127546399	5	5	4.12310562561766	5
50	H	0	1	F	6	0	4	10	20	20	22	14	25	3.16227766016838	4.47213595499958	4.47213595499958	3.74165738677394	5
76	H	0	5	M	7	6	2	15	25	25	2	20	25	3.87298334620742	5	5	4.47213595499958	5
81	H	0	5	M	3	2	12	15	35	20	17	26.25	25	3.87298334620742	5.91607978309962	4.47213595499958	5.1234753829798	5
42	H	2	5	F	8	0	13	15	25	25	6	21.69	25	3.87298334620742	5	5	4.65725240887801	5
28	H	0	4	F	7	0	8	3	20	20	4	9.25	25	1.73205080756888	4.47213595499958	4.47213595499958	3.04138126514911	5
50	H	0	5	M	2	0	2	25	25	25	4	25	25	5	5	5	5	5
92	H	0	1	F	5	0	23	7	25	25	2	15.22	25	2.64575131106459	5	5	3.90128184062623	5
78	H	0	4	M	6	17	7	5	25	25	8	20.14	25	2.23606797749979	5	5	4.48776113446338	5
55	U	0	1	F	7	0	2	15	20	15	2	17.5	25	3.87298334620742	4.47213595499958	3.87298334620742	4.18330013267038	5
68	U	0	1	F	7	0	2	20	50	50	5	35	25	4.47213595499958	7.07106781186548	7.07106781186548	5.91607978309962	5
79	H	0	5	M	7	6	10	10	25	25	3	22	25	3.16227766016838	5	5	4.69041575982343	5
86	H	0	2	F	6	1	7	5	20	20	3	11	25	2.23606797749979	4.47213595499958	4.47213595499958	3.3166247903554	5
67	H	0	3	M	7	0	2	20	25	25	12	22.5	25	4.47213595499958	5	5	4.74341649025257	5
46	H	0	5	F	9	0	9	3	31	28	2	17.89	25	1.73205080756888	5.56776436283002	5.29150262212918	4.22965719651132	5
